,char,unicode
28960,折,0x6298
28961,設,0x8a2d
28962,窃,0x7a83
28963,節,0x7bc0
28964,説,0x8aac
28965,雪,0x96ea
28966,絶,0x7d76
28967,舌,0x820c
28968,蝉,0x8749
28969,仙,0x4ed9
28970,先,0x5148
28971,千,0x5343
28972,占,0x5360
28973,宣,0x5ba3
28974,専,0x5c02
28975,尖,0x5c16
28976,川,0x5ddd
28977,戦,0x6226
28978,扇,0x6247
28979,撰,0x64b0
28980,栓,0x6813
28981,栴,0x6834
28982,泉,0x6cc9
28983,浅,0x6d45
28984,洗,0x6d17
28985,染,0x67d3
28986,潜,0x6f5c
28987,煎,0x714e
28988,煽,0x717d
28989,旋,0x65cb
28990,穿,0x7a7f
28991,箭,0x7bad
28992,線,0x7dda
28993,繊,0x7e4a
28994,羨,0x7fa8
28995,腺,0x817a
28996,舛,0x821b
28997,船,0x8239
28998,薦,0x85a6
28999,詮,0x8a6e
29000,賎,0x8cce
29001,践,0x8df5
29002,選,0x9078
29003,遷,0x9077
29004,銭,0x92ad
29005,銑,0x9291
29006,閃,0x9583
29007,鮮,0x9bae
29008,前,0x524d
29009,善,0x5584
29010,漸,0x6f38
29011,然,0x7136
29012,全,0x5168
29013,禅,0x7985
29014,繕,0x7e55
29015,膳,0x81b3
29016,糎,0x7cce
29017,噌,0x564c
29018,塑,0x5851
29019,岨,0x5ca8
29020,措,0x63aa
29021,曾,0x66fe
29022,曽,0x66fd
29023,楚,0x695a
29024,狙,0x72d9
29025,疏,0x758f
29026,疎,0x758e
29027,礎,0x790e
29028,祖,0x7956
29029,租,0x79df
29030,粗,0x7c97
29031,素,0x7d20
29032,組,0x7d44
29033,蘇,0x8607
29034,訴,0x8a34
29035,阻,0x963b
29036,遡,0x9061
29037,鼠,0x9f20
29038,僧,0x50e7
29039,創,0x5275
29040,双,0x53cc
29041,叢,0x53e2
29042,倉,0x5009
29043,喪,0x55aa
29044,壮,0x58ee
29045,奏,0x594f
29046,爽,0x723d
29047,宋,0x5b8b
29048,層,0x5c64
29049,匝,0x531d
29050,惣,0x60e3
29051,想,0x60f3
29052,捜,0x635c
29053,掃,0x6383
29054,挿,0x633f
29055,掻,0x63bb
29056,操,0x64cd
29057,早,0x65e9
29058,曹,0x66f9
29059,巣,0x5de3
29060,槍,0x69cd
29061,槽,0x69fd
29062,漕,0x6f15
29063,燥,0x71e5
29064,争,0x4e89
29065,痩,0x75e9
29066,相,0x76f8
29067,窓,0x7a93
29068,糟,0x7cdf
29069,総,0x7dcf
29070,綜,0x7d9c
29071,聡,0x8061
29072,草,0x8349
29073,荘,0x8358
29074,葬,0x846c
29075,蒼,0x84bc
29076,藻,0x85fb
29077,装,0x88c5
29078,走,0x8d70
29079,送,0x9001
29080,遭,0x906d
29081,鎗,0x9397
29082,霜,0x971c
29083,騒,0x9a12
29084,像,0x50cf
29085,増,0x5897
29086,憎,0x618e
29087,臓,0x81d3
29088,蔵,0x8535
29089,贈,0x8d08
29090,造,0x9020
29091,促,0x4fc3
29092,側,0x5074
29093,則,0x5247
29094,即,0x5373
29095,息,0x606f
29096,捉,0x6349
29097,束,0x675f
29098,測,0x6e2c
29099,足,0x8db3
29100,速,0x901f
29101,俗,0x4fd7
29102,属,0x5c5e
29103,賊,0x8cca
29104,族,0x65cf
29105,続,0x7d9a
29106,卒,0x5352
29107,袖,0x8896
29108,其,0x5176
29109,揃,0x63c3
29110,存,0x5b58
29111,孫,0x5b6b
29112,尊,0x5c0a
29113,損,0x640d
29114,村,0x6751
29115,遜,0x905c
29116,他,0x4ed6
29117,多,0x591a
29118,太,0x592a
29119,汰,0x6c70
29120,詑,0x8a51
29121,唾,0x553e
29122,堕,0x5815
29123,妥,0x59a5
29124,惰,0x60f0
29125,打,0x6253
29126,柁,0x67c1
29127,舵,0x8235
29128,楕,0x6955
29129,陀,0x9640
29130,駄,0x99c4
29131,騨,0x9a28
29132,体,0x4f53
29133,堆,0x5806
29134,対,0x5bfe
29135,耐,0x8010
29136,岱,0x5cb1
29137,帯,0x5e2f
29138,待,0x5f85
29139,怠,0x6020
29140,態,0x614b
29141,戴,0x6234
29142,替,0x66ff
29143,泰,0x6cf0
29144,滞,0x6ede
29145,胎,0x80ce
29146,腿,0x817f
29147,苔,0x82d4
29148,袋,0x888b
29149,貸,0x8cb8
29150,退,0x9000
29151,逮,0x902e
29152,隊,0x968a
29153,黛,0x9edb
29154,鯛,0x9bdb
29155,代,0x4ee3
29156,台,0x53f0
29157,大,0x5927
29158,第,0x7b2c
29159,醍,0x918d
29160,題,0x984c
29161,鷹,0x9df9
29162,滝,0x6edd
29163,瀧,0x7027
29164,卓,0x5353
29165,啄,0x5544
29166,宅,0x5b85
29167,托,0x6258
29168,択,0x629e
29169,拓,0x62d3
29170,沢,0x6ca2
29171,濯,0x6fef
29172,琢,0x7422
29173,託,0x8a17
29174,鐸,0x9438
29175,濁,0x6fc1
29176,諾,0x8afe
29177,茸,0x8338
29178,凧,0x51e7
29179,蛸,0x86f8
29180,只,0x53ea
29181,叩,0x53e9
29182,但,0x4f46
29183,達,0x9054
29184,辰,0x8fb0
29185,奪,0x596a
29186,脱,0x8131
29187,巽,0x5dfd
29188,竪,0x7aea
29189,辿,0x8fbf
29190,棚,0x68da
29191,谷,0x8c37
29192,狸,0x72f8
29193,鱈,0x9c48
29194,樽,0x6a3d
29195,誰,0x8ab0
29196,丹,0x4e39
29197,単,0x5358
29198,嘆,0x5606
29199,坦,0x5766
29200,担,0x62c5
29201,探,0x63a2
29202,旦,0x65e6
29203,歎,0x6b4e
29204,淡,0x6de1
29205,湛,0x6e5b
29206,炭,0x70ad
29207,短,0x77ed
29208,端,0x7aef
29209,箪,0x7baa
29210,綻,0x7dbb
29211,耽,0x803d
29212,胆,0x80c6
29213,蛋,0x86cb
29214,誕,0x8a95
29215,鍛,0x935b
29216,団,0x56e3
29217,壇,0x58c7
29218,弾,0x5f3e
29219,断,0x65ad
29220,暖,0x6696
29221,檀,0x6a80
29222,段,0x6bb5
29223,男,0x7537
29224,談,0x8ac7
29225,値,0x5024
29226,知,0x77e5
29227,地,0x5730
29228,弛,0x5f1b
29229,恥,0x6065
29230,智,0x667a
29231,池,0x6c60
29232,痴,0x75f4
29233,稚,0x7a1a
29234,置,0x7f6e
29235,致,0x81f4
29236,蜘,0x8718
29237,遅,0x9045
29238,馳,0x99b3
29239,築,0x7bc9
29240,畜,0x755c
29241,竹,0x7af9
29242,筑,0x7b51
29243,蓄,0x84c4
29244,逐,0x9010
29245,秩,0x79e9
29246,窒,0x7a92
29247,茶,0x8336
29248,嫡,0x5ae1
29249,着,0x7740
29250,中,0x4e2d
29251,仲,0x4ef2
29252,宙,0x5b99
29253,忠,0x5fe0
29254,抽,0x62bd
29255,昼,0x663c
29256,柱,0x67f1
29257,注,0x6ce8
29258,虫,0x866b
29259,衷,0x8877
29260,註,0x8a3b
29261,酎,0x914e
29262,鋳,0x92f3
29263,駐,0x99d0
29264,樗,0x6a17
29265,瀦,0x7026
29266,猪,0x732a
29267,苧,0x82e7
29268,著,0x8457
29269,貯,0x8caf
29270,丁,0x4e01
29271,兆,0x5146
29272,凋,0x51cb
29273,喋,0x558b
29274,寵,0x5bf5
29275,帖,0x5e16
29276,帳,0x5e33
29277,庁,0x5e81
29278,弔,0x5f14
29279,張,0x5f35
29280,彫,0x5f6b
29281,徴,0x5fb4
29282,懲,0x61f2
29283,挑,0x6311
29284,暢,0x66a2
29285,朝,0x671d
29286,潮,0x6f6e
29287,牒,0x7252
29288,町,0x753a
29289,眺,0x773a
29290,聴,0x8074
29291,脹,0x8139
29292,腸,0x8178
29293,蝶,0x8776
29294,調,0x8abf
29295,諜,0x8adc
29296,超,0x8d85
29297,跳,0x8df3
29298,銚,0x929a
29299,長,0x9577
29300,頂,0x9802
29301,鳥,0x9ce5
29302,勅,0x52c5
29303,捗,0x6357
29304,直,0x76f4
29305,朕,0x6715
29306,沈,0x6c88
29307,珍,0x73cd
29308,賃,0x8cc3
29309,鎮,0x93ae
29310,陳,0x9673
29311,津,0x6d25
29312,墜,0x589c
29313,椎,0x690e
29314,槌,0x69cc
29315,追,0x8ffd
29316,鎚,0x939a
29317,痛,0x75db
29318,通,0x901a
29319,塚,0x585a
29320,栂,0x6802
29321,掴,0x63b4
29322,槻,0x69fb
29323,佃,0x4f43
29324,漬,0x6f2c
29325,柘,0x67d8
29326,辻,0x8fbb
29327,蔦,0x8526
29328,綴,0x7db4
29329,鍔,0x9354
29330,椿,0x693f
29331,潰,0x6f70
29332,坪,0x576a
29333,壷,0x58f7
29334,嬬,0x5b2c
29335,紬,0x7d2c
29336,爪,0x722a
29337,吊,0x540a
29338,釣,0x91e3
29339,鶴,0x9db4
29340,亭,0x4ead
29341,低,0x4f4e
29342,停,0x505c
29343,偵,0x5075
29344,剃,0x5243
29345,貞,0x8c9e
29346,呈,0x5448
29347,堤,0x5824
29348,定,0x5b9a
29349,帝,0x5e1d
29350,底,0x5e95
29351,庭,0x5ead
29352,廷,0x5ef7
29353,弟,0x5f1f
29354,悌,0x608c
29355,抵,0x62b5
29356,挺,0x633a
29357,提,0x63d0
29358,梯,0x68af
29359,汀,0x6c40
29360,碇,0x7887
29361,禎,0x798e
29362,程,0x7a0b
29363,締,0x7de0
29364,艇,0x8247
29365,訂,0x8a02
29366,諦,0x8ae6
29367,蹄,0x8e44
29368,逓,0x9013
29369,邸,0x90b8
29370,鄭,0x912d
29371,釘,0x91d8
29372,鼎,0x9f0e
29373,泥,0x6ce5
29374,摘,0x6458
29375,擢,0x64e2
29376,敵,0x6575
29377,滴,0x6ef4
29378,的,0x7684
29379,笛,0x7b1b
29380,適,0x9069
29381,鏑,0x93d1
29382,溺,0x6eba
29383,哲,0x54f2
29384,徹,0x5fb9
29385,撤,0x64a4
29386,轍,0x8f4d
29387,迭,0x8fed
29388,鉄,0x9244
29389,典,0x5178
29390,填,0x586b
29391,天,0x5929
29392,展,0x5c55
29393,店,0x5e97
29394,添,0x6dfb
29395,纏,0x7e8f
29396,甜,0x751c
29397,貼,0x8cbc
29398,転,0x8ee2
29399,顛,0x985b
29400,点,0x70b9
29401,伝,0x4f1d
29402,殿,0x6bbf
29403,澱,0x6fb1
29404,田,0x7530
29405,電,0x96fb
29406,兎,0x514e
29407,吐,0x5410
29408,堵,0x5835
29409,塗,0x5857
29410,妬,0x59ac
29411,屠,0x5c60
29412,徒,0x5f92
29413,斗,0x6597
29414,杜,0x675c
29415,渡,0x6e21
29416,登,0x767b
29417,菟,0x83df
29418,賭,0x8ced
29419,途,0x9014
29420,都,0x90fd
29421,鍍,0x934d
29422,砥,0x7825
29423,砺,0x783a
29424,努,0x52aa
29425,度,0x5ea6
29426,土,0x571f
29427,奴,0x5974
29428,怒,0x6012
29429,倒,0x5012
29430,党,0x515a
29431,冬,0x51ac
29432,凍,0x51cd
29433,刀,0x5200
29434,唐,0x5510
29435,塔,0x5854
29436,塘,0x5858
29437,套,0x5957
29438,宕,0x5b95
29439,島,0x5cf6
29440,嶋,0x5d8b
29441,悼,0x60bc
29442,投,0x6295
29443,搭,0x642d
29444,東,0x6771
29445,桃,0x6843
29446,梼,0x68bc
29447,棟,0x68df
29448,盗,0x76d7
29449,淘,0x6dd8
29450,湯,0x6e6f
29451,涛,0x6d9b
29452,灯,0x706f
29453,燈,0x71c8
29454,当,0x5f53
29455,痘,0x75d8
29456,祷,0x7977
29457,等,0x7b49
29458,答,0x7b54
29459,筒,0x7b52
29460,糖,0x7cd6
29461,統,0x7d71
29462,到,0x5230
29463,董,0x8463
29464,蕩,0x8569
29465,藤,0x85e4
29466,討,0x8a0e
29467,謄,0x8b04
29468,豆,0x8c46
29469,踏,0x8e0f
29470,逃,0x9003
29471,透,0x900f
29472,鐙,0x9419
29473,陶,0x9676
29474,頭,0x982d
29475,騰,0x9a30
29476,闘,0x95d8
29477,働,0x50cd
29478,動,0x52d5
29479,同,0x540c
29480,堂,0x5802
29481,導,0x5c0e
29482,憧,0x61a7
29483,撞,0x649e
29484,洞,0x6d1e
29485,瞳,0x77b3
29486,童,0x7ae5
29487,胴,0x80f4
29488,萄,0x8404
29489,道,0x9053
29490,銅,0x9285
29491,峠,0x5ce0
29492,鴇,0x9d07
29493,匿,0x533f
29494,得,0x5f97
29495,徳,0x5fb3
29496,涜,0x6d9c
29497,特,0x7279
29498,督,0x7763
29499,禿,0x79bf
29500,篤,0x7be4
29501,毒,0x6bd2
29502,独,0x72ec
29503,読,0x8aad
29504,栃,0x6803
29505,橡,0x6a61
29506,凸,0x51f8
29507,突,0x7a81
29508,椴,0x6934
29509,届,0x5c4a
29510,鳶,0x9cf6
29511,苫,0x82eb
29512,寅,0x5bc5
29513,酉,0x9149
29514,瀞,0x701e
29515,噸,0x5678
29516,屯,0x5c6f
29517,惇,0x60c7
29518,敦,0x6566
29519,沌,0x6c8c
29520,豚,0x8c5a
29521,遁,0x9041
29522,頓,0x9813
29523,呑,0x5451
29524,曇,0x66c7
29525,鈍,0x920d
29526,奈,0x5948
29527,那,0x90a3
29528,内,0x5185
29529,乍,0x4e4d
29530,凪,0x51ea
29531,薙,0x8599
29532,謎,0x8b0e
29533,灘,0x7058
29534,捺,0x637a
29535,鍋,0x934b
29536,楢,0x6962
29537,馴,0x99b4
29538,縄,0x7e04
29539,畷,0x7577
29540,南,0x5357
29541,楠,0x6960
29542,軟,0x8edf
29543,難,0x96e3
29544,汝,0x6c5d
29545,二,0x4e8c
29546,尼,0x5c3c
29547,弐,0x5f10
29548,迩,0x8fe9
29549,匂,0x5302
29550,賑,0x8cd1
29551,肉,0x8089
29552,虹,0x8679
29553,廿,0x5eff
29554,日,0x65e5
29555,乳,0x4e73
29556,入,0x5165
29557,如,0x5982
29558,尿,0x5c3f
29559,韮,0x97ee
29560,任,0x4efb
29561,妊,0x598a
29562,忍,0x5fcd
29563,認,0x8a8d
29564,濡,0x6fe1
29565,禰,0x79b0
29566,祢,0x7962
29567,寧,0x5be7
29568,葱,0x8471
29569,猫,0x732b
29570,熱,0x71b1
29571,年,0x5e74
29572,念,0x5ff5
29573,捻,0x637b
29574,撚,0x649a
29575,燃,0x71c3
29576,粘,0x7c98
29577,乃,0x4e43
29578,廼,0x5efc
29579,之,0x4e4b
29580,埜,0x57dc
29581,嚢,0x56a2
29582,悩,0x60a9
29583,濃,0x6fc3
29584,納,0x7d0d
29585,能,0x80fd
29586,脳,0x8133
29587,膿,0x81bf
29588,農,0x8fb2
29589,覗,0x8997
29590,蚤,0x86a4
29591,巴,0x5df4
29592,把,0x628a
29593,播,0x64ad
29594,覇,0x8987
29595,杷,0x6777
29596,波,0x6ce2
29597,派,0x6d3e
29598,琶,0x7436
29599,破,0x7834
29600,婆,0x5a46
29601,罵,0x7f75
29602,芭,0x82ad
29603,馬,0x99ac
29604,俳,0x4ff3
29605,廃,0x5ec3
29606,拝,0x62dd
29607,排,0x6392
29608,敗,0x6557
29609,杯,0x676f
29610,盃,0x76c3
29611,牌,0x724c
29612,背,0x80cc
29613,肺,0x80ba
29614,輩,0x8f29
29615,配,0x914d
29616,倍,0x500d
29617,培,0x57f9
29618,媒,0x5a92
29619,梅,0x6885
29620,楳,0x6973
29621,煤,0x7164
29622,狽,0x72fd
29623,買,0x8cb7
29624,売,0x58f2
29625,賠,0x8ce0
29626,陪,0x966a
29627,這,0x9019
29628,蝿,0x877f
29629,秤,0x79e4
29630,矧,0x77e7
29631,萩,0x8429
29632,伯,0x4f2f
29633,剥,0x5265
29634,博,0x535a
29635,拍,0x62cd
29636,柏,0x67cf
29637,泊,0x6cca
29638,白,0x767d
29639,箔,0x7b94
29640,粕,0x7c95
29641,舶,0x8236
29642,薄,0x8584
29643,迫,0x8feb
29644,曝,0x66dd
29645,漠,0x6f20
29646,爆,0x7206
29647,縛,0x7e1b
29648,莫,0x83ab
29649,駁,0x99c1
29650,麦,0x9ea6
29651,函,0x51fd
29652,箱,0x7bb1
29653,硲,0x7872
29654,箸,0x7bb8
29655,肇,0x8087
29656,筈,0x7b48
29657,櫨,0x6ae8
29658,幡,0x5e61
29659,肌,0x808c
29660,畑,0x7551
29661,畠,0x7560
29662,八,0x516b
29663,鉢,0x9262
29664,溌,0x6e8c
29665,発,0x767a
29666,醗,0x9197
29667,髪,0x9aea
29668,伐,0x4f10
29669,罰,0x7f70
29670,抜,0x629c
29671,筏,0x7b4f
29672,閥,0x95a5
29673,鳩,0x9ce9
29674,噺,0x567a
29675,塙,0x5859
29676,蛤,0x86e4
29677,隼,0x96bc
29678,伴,0x4f34
29679,判,0x5224
29680,半,0x534a
29681,反,0x53cd
29682,叛,0x53db
29683,帆,0x5e06
29684,搬,0x642c
29685,斑,0x6591
29686,板,0x677f
29687,氾,0x6c3e
29688,汎,0x6c4e
29689,版,0x7248
29690,犯,0x72af
29691,班,0x73ed
29692,畔,0x7554
29693,繁,0x7e41
29694,般,0x822c
29695,藩,0x85e9
29696,販,0x8ca9
29697,範,0x7bc4
29698,釆,0x91c6
29699,煩,0x7169
29700,頒,0x9812
29701,飯,0x98ef
29702,挽,0x633d
29703,晩,0x6669
29704,番,0x756a
29705,盤,0x76e4
29706,磐,0x78d0
29707,蕃,0x8543
29708,蛮,0x86ee
29709,匪,0x532a
29710,卑,0x5351
29711,否,0x5426
29712,妃,0x5983
29713,庇,0x5e87
29714,彼,0x5f7c
29715,悲,0x60b2
29716,扉,0x6249
29717,批,0x6279
29718,披,0x62ab
29719,斐,0x6590
29720,比,0x6bd4
29721,泌,0x6ccc
29722,疲,0x75b2
29723,皮,0x76ae
29724,碑,0x7891
29725,秘,0x79d8
29726,緋,0x7dcb
29727,罷,0x7f77
29728,肥,0x80a5
29729,被,0x88ab
29730,誹,0x8ab9
29731,費,0x8cbb
29732,避,0x907f
29733,非,0x975e
29734,飛,0x98db
29735,樋,0x6a0b
29736,簸,0x7c38
29737,備,0x5099
29738,尾,0x5c3e
29739,微,0x5fae
29740,枇,0x6787
29741,毘,0x6bd8
29742,琵,0x7435
29743,眉,0x7709
29744,美,0x7f8e
29745,鼻,0x9f3b
29746,柊,0x67ca
29747,稗,0x7a17
29748,匹,0x5339
29749,疋,0x758b
29750,髭,0x9aed
29751,彦,0x5f66
29752,膝,0x819d
29753,菱,0x83f1
29754,肘,0x8098
29755,弼,0x5f3c
29756,必,0x5fc5
29757,畢,0x7562
29758,筆,0x7b46
29759,逼,0x903c
29760,桧,0x6867
29761,姫,0x59eb
29762,媛,0x5a9b
29763,紐,0x7d10
29764,百,0x767e
29765,謬,0x8b2c
29766,俵,0x4ff5
29767,彪,0x5f6a
29768,標,0x6a19
29769,氷,0x6c37
29770,漂,0x6f02
29771,瓢,0x74e2
29772,票,0x7968
29773,表,0x8868
29774,評,0x8a55
29775,豹,0x8c79
29776,廟,0x5edf
29777,描,0x63cf
29778,病,0x75c5
29779,秒,0x79d2
29780,苗,0x82d7
29781,錨,0x9328
29782,鋲,0x92f2
29783,蒜,0x849c
29784,蛭,0x86ed
29785,鰭,0x9c2d
29786,品,0x54c1
29787,彬,0x5f6c
29788,斌,0x658c
29789,浜,0x6d5c
29790,瀕,0x7015
29791,貧,0x8ca7
29792,賓,0x8cd3
29793,頻,0x983b
29794,敏,0x654f
29795,瓶,0x74f6
29796,不,0x4e0d
29797,付,0x4ed8
29798,埠,0x57e0
29799,夫,0x592b
29800,婦,0x5a66
29801,富,0x5bcc
29802,冨,0x51a8
29803,布,0x5e03
29804,府,0x5e9c
29805,怖,0x6016
29806,扶,0x6276
29807,敷,0x6577
29808,斧,0x65a7
29809,普,0x666e
29810,浮,0x6d6e
29811,父,0x7236
29812,符,0x7b26
29813,腐,0x8150
29814,膚,0x819a
29815,芙,0x8299
29816,譜,0x8b5c
29817,負,0x8ca0
29818,賦,0x8ce6
29819,赴,0x8d74
29820,阜,0x961c
29821,附,0x9644
29822,侮,0x4fae
29823,撫,0x64ab
29824,武,0x6b66
29825,舞,0x821e
29826,葡,0x8461
29827,蕪,0x856a
29828,部,0x90e8
29829,封,0x5c01
29830,楓,0x6953
29831,風,0x98a8
29832,葺,0x847a
29833,蕗,0x8557
29834,伏,0x4f0f
29835,副,0x526f
29836,復,0x5fa9
29837,幅,0x5e45
29838,服,0x670d
29839,福,0x798f
29840,腹,0x8179
29841,複,0x8907
29842,覆,0x8986
29843,淵,0x6df5
29844,弗,0x5f17
29845,払,0x6255
29846,沸,0x6cb8
29847,仏,0x4ecf
29848,物,0x7269
29849,鮒,0x9b92
29850,分,0x5206
29851,吻,0x543b
29852,噴,0x5674
29853,墳,0x58b3
29854,憤,0x61a4
29855,扮,0x626e
29856,焚,0x711a
29857,奮,0x596e
29858,粉,0x7c89
29859,糞,0x7cde
29860,紛,0x7d1b
29861,雰,0x96f0
29862,文,0x6587
29863,聞,0x805e
29864,丙,0x4e19
29865,併,0x4f75
29866,兵,0x5175
29867,塀,0x5840
29868,幣,0x5e63
29869,平,0x5e73
29870,弊,0x5f0a
29871,柄,0x67c4
29872,並,0x4e26
29873,蔽,0x853d
29874,閉,0x9589
29875,陛,0x965b
29876,米,0x7c73
29877,頁,0x9801
29878,僻,0x50fb
29879,壁,0x58c1
29880,癖,0x7656
29881,碧,0x78a7
29882,別,0x5225
29883,瞥,0x77a5
29884,蔑,0x8511
29885,箆,0x7b86
29886,偏,0x504f
29887,変,0x5909
29888,片,0x7247
29889,篇,0x7bc7
29890,編,0x7de8
29891,辺,0x8fba
29892,返,0x8fd4
29893,遍,0x904d
29894,便,0x4fbf
29895,勉,0x52c9
29896,娩,0x5a29
29897,弁,0x5f01
29898,鞭,0x97ad
29899,保,0x4fdd
29900,舗,0x8217
29901,鋪,0x92ea
29902,圃,0x5703
29903,捕,0x6355
29904,歩,0x6b69
29905,甫,0x752b
29906,補,0x88dc
29907,輔,0x8f14
29908,穂,0x7a42
29909,募,0x52df
29910,墓,0x5893
29911,慕,0x6155
29912,戊,0x620a
29913,暮,0x66ae
29914,母,0x6bcd
29915,簿,0x7c3f
29916,菩,0x83e9
29917,倣,0x5023
29918,俸,0x4ff8
29919,包,0x5305
29920,呆,0x5446
29921,報,0x5831
29922,奉,0x5949
29923,宝,0x5b9d
29924,峰,0x5cf0
29925,峯,0x5cef
29926,崩,0x5d29
29927,庖,0x5e96
29928,抱,0x62b1
29929,捧,0x6367
29930,放,0x653e
29931,方,0x65b9
29932,朋,0x670b
29933,法,0x6cd5
29934,泡,0x6ce1
29935,烹,0x70f9
29936,砲,0x7832
29937,縫,0x7e2b
29938,胞,0x80de
29939,芳,0x82b3
29940,萌,0x840c
29941,蓬,0x84ec
29942,蜂,0x8702
29943,褒,0x8912
29944,訪,0x8a2a
29945,豊,0x8c4a
29946,邦,0x90a6
29947,鋒,0x92d2
29948,飽,0x98fd
29949,鳳,0x9cf3
29950,鵬,0x9d6c
29951,乏,0x4e4f
29952,亡,0x4ea1
29953,傍,0x508d
29954,剖,0x5256
29955,坊,0x574a
29956,妨,0x59a8
29957,帽,0x5e3d
29958,忘,0x5fd8
29959,忙,0x5fd9
29960,房,0x623f
29961,暴,0x66b4
29962,望,0x671b
29963,某,0x67d0
29964,棒,0x68d2
29965,冒,0x5192
29966,紡,0x7d21
29967,肪,0x80aa
29968,膨,0x81a8
29969,謀,0x8b00
29970,貌,0x8c8c
29971,貿,0x8cbf
29972,鉾,0x927e
29973,防,0x9632
29974,吠,0x5420
29975,頬,0x982c
29976,北,0x5317
29977,僕,0x50d5
29978,卜,0x535c
29979,墨,0x58a8
29980,撲,0x64b2
29981,朴,0x6734
29982,牧,0x7267
29983,睦,0x7766
29984,穆,0x7a46
29985,釦,0x91e6
29986,勃,0x52c3
29987,没,0x6ca1
29988,殆,0x6b86
29989,堀,0x5800
29990,幌,0x5e4c
29991,奔,0x5954
29992,本,0x672c
29993,翻,0x7ffb
29994,凡,0x51e1
29995,盆,0x76c6
29996,摩,0x6469
29997,磨,0x78e8
29998,魔,0x9b54
29999,麻,0x9ebb
30000,埋,0x57cb
30001,妹,0x59b9
30002,昧,0x6627
30003,枚,0x679a
30004,毎,0x6bce
30005,哩,0x54e9
30006,槙,0x69d9
30007,幕,0x5e55
30008,膜,0x819c
30009,枕,0x6795
30010,鮪,0x9baa
30011,柾,0x67fe
30012,鱒,0x9c52
30013,桝,0x685d
30014,亦,0x4ea6
30015,俣,0x4fe3
30016,又,0x53c8
30017,抹,0x62b9
30018,末,0x672b
30019,沫,0x6cab
30020,迄,0x8fc4
30021,侭,0x4fad
30022,繭,0x7e6d
30023,麿,0x9ebf
30024,万,0x4e07
30025,慢,0x6162
30026,満,0x6e80
30027,漫,0x6f2b
30028,蔓,0x8513
30029,味,0x5473
30030,未,0x672a
30031,魅,0x9b45
30032,巳,0x5df3
30033,箕,0x7b95
30034,岬,0x5cac
30035,密,0x5bc6
30036,蜜,0x871c
30037,湊,0x6e4a
30038,蓑,0x84d1
30039,稔,0x7a14
30040,脈,0x8108
30041,妙,0x5999
30042,粍,0x7c8d
30043,民,0x6c11
30044,眠,0x7720
30045,務,0x52d9
30046,夢,0x5922
30047,無,0x7121
30048,牟,0x725f
30049,矛,0x77db
30050,霧,0x9727
30051,鵡,0x9d61
30052,椋,0x690b
30053,婿,0x5a7f
30054,娘,0x5a18
30055,冥,0x51a5
30056,名,0x540d
30057,命,0x547d
30058,明,0x660e
30059,盟,0x76df
30060,迷,0x8ff7
30061,銘,0x9298
30062,鳴,0x9cf4
30063,姪,0x59ea
30064,牝,0x725d
30065,滅,0x6ec5
30066,免,0x514d
30067,棉,0x68c9
30068,綿,0x7dbf
30069,緬,0x7dec
30070,面,0x9762
30071,麺,0x9eba
30072,摸,0x6478
30073,模,0x6a21
30074,茂,0x8302
30075,妄,0x5984
30076,孟,0x5b5f
30077,毛,0x6bdb
30078,猛,0x731b
30079,盲,0x76f2
30080,網,0x7db2
30081,耗,0x8017
30082,蒙,0x8499
30083,儲,0x5132
30084,木,0x6728
30085,黙,0x9ed9
30086,目,0x76ee
30087,杢,0x6762
30088,勿,0x52ff
30089,餅,0x9905
30090,尤,0x5c24
30091,戻,0x623b
30092,籾,0x7c7e
30093,貰,0x8cb0
30094,問,0x554f
30095,悶,0x60b6
30096,紋,0x7d0b
30097,門,0x9580
30098,匁,0x5301
30099,也,0x4e5f
30100,冶,0x51b6
30101,夜,0x591c
30102,爺,0x723a
30103,耶,0x8036
30104,野,0x91ce
30105,弥,0x5f25
30106,矢,0x77e2
30107,厄,0x5384
30108,役,0x5f79
30109,約,0x7d04
30110,薬,0x85ac
30111,訳,0x8a33
30112,躍,0x8e8d
30113,靖,0x9756
30114,柳,0x67f3
30115,薮,0x85ae
30116,鑓,0x9453
30117,愉,0x6109
30118,愈,0x6108
30119,油,0x6cb9
30120,癒,0x7652
30121,諭,0x8aed
30122,輸,0x8f38
30123,唯,0x552f
30124,佑,0x4f51
30125,優,0x512a
30126,勇,0x52c7
30127,友,0x53cb
30128,宥,0x5ba5
30129,幽,0x5e7d
30130,悠,0x60a0
30131,憂,0x6182
30132,揖,0x63d6
30133,有,0x6709
30134,柚,0x67da
30135,湧,0x6e67
30136,涌,0x6d8c
30137,猶,0x7336
30138,猷,0x7337
30139,由,0x7531
30140,祐,0x7950
30141,裕,0x88d5
30142,誘,0x8a98
30143,遊,0x904a
30144,邑,0x9091
30145,郵,0x90f5
30146,雄,0x96c4
30147,融,0x878d
30148,夕,0x5915
30149,予,0x4e88
30150,余,0x4f59
30151,与,0x4e0e
30152,誉,0x8a89
30153,輿,0x8f3f
30154,預,0x9810
30155,傭,0x50ad
30156,幼,0x5e7c
30157,妖,0x5996
30158,容,0x5bb9
30159,庸,0x5eb8
30160,揚,0x63da
30161,揺,0x63fa
30162,擁,0x64c1
30163,曜,0x66dc
30164,楊,0x694a
30165,様,0x69d8
